"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"ACTION","ACCOMPAGNEMENT ET SUIVI DES PARTICIPANTS DU PLIE ATELIERS ET CHANTIERS D'INSERTION MULTIMEDIA CULTURELS",118750,,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION","Appui Social Individualisé 2008",74441,23200,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION","ATELIER CHANTIER D'INSERTION MULTIMEDIA CULTUREL",182000,6800,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION","ATELIERS CHANTIERS D'INSERTION MULTIMEDIA CULTUREL",182000,,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION"," Referent généraliste de parcours 2008 millesime 2005",31222,15611,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION","Referent généraliste de parcours 2008 millésime 2006",27734,13867,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION","Referent généraliste de parcours 2009",54249,27124,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION","RGP millesime 2005 AVESNES LES AUBERT 2007",31222,15611,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION","RGP millésime 2006 AVESNES LES AUBERT  2007 ",25933,12966.5,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / CAMBRAI / CARNIERES / AVESNES-LES-AUBERT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTION PLASTURGIE ARTOIS FLANDRES ","Gouvernance du pôle d'Excellence Plasturgie",138000,27600,"FEDER ","NORD-PAS-DE-CALAIS",,"Programme Opérationnel Compétitivité et Emploi Nord-Pas-de-Calais","3","Transfert de technologie et amélioration des réseaux de coopération..."
"ACTION PLASTURGIE ARTOIS FLANDRES ","Pôle d'excellence plasturgie : programme d'actions 2008",50000,10000,"FEDER ","NORD-PAS-DE-CALAIS",,"Programme Opérationnel Compétitivité et Emploi Nord-Pas-de-Calais","3","Transfert de technologie et amélioration des réseaux de coopération..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Dispositif GOIA",77749,38874.5,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / HAUBOURDIN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Dispositif GOIA 2008                                   ",65862,32931,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Dispositif GOIA 2009                                  ",73180,36590,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD diplomés",223695,111847.5,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD diplomés 2008",245000,122500,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD La Bassée",133200,66600,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / BASSEE / LA BASSEE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD La Bassée 2008",148000,74000,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / BASSEE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD La Bassée 2009",130355,65177,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / BASSEE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD La Madeleine",198000,99000,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE-NORD / LA MADELEINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD LA MADELEINE 2008",220000,110000,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE-NORD / LA MADELEINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD LA MADELEINE 2009",111746,55873,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE-NORD / LA MADELEINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD  Lomme",157500,78750,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LOMME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Actions Ressources pour l'Emploi la Formation et l'Education Permanente","Méthode IOD Lomme 2008",175000,87500,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LOMME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
