"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"COSME Annie","Installation photovoltaïque pour production d'électricité","105,163 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"CRCI - Chambre Régionale de Commerce et d'Industrie des Pays de la Loire","DINAMIC Entreprises","7,273,097 €","1,973,500 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CRUCHET Ludovic","Installation photovoltaïque pour production d'éléctricité","69,924 €","14,400 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"DAVY Olivier","Installation photovoltaïque pour production d'électricité","53,427 €","7,450 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"DEPARTEMENT DU MAINE ET LOIRE","Acquisition de bases de données IGN","68,083 €","17,021 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"DEPARTEMENT DU MAINE ET LOIRE","Infrastructure de télécommunications Mélis@ - Territoires ruraux","2,950,000 €","737,500 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"11","Technologies de l'information et la communication (...)"
"Direction Régionale de l'Agriculture et de la Forêt des Pays de la Loire","Extension du Laboratoire National de la Protection des Végétaux (LNPV) d'Angers - Phase 2","9,979,354 €","3,492,774 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Direction régionale de l'environnement, de l'aménagement et du logement des Pays de la Loire","Atlas des paysage de la Loire-Atlantique","184,465 €","92,233 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Direction régionale de l'environnement, de l'aménagement et du logement des Pays de la Loire","GEOPAL. IPLI 44","18,012 €","7,205 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Direction régionale de l'industrie, de la recherche et de l'envrionnement des Pays de la Loire","Diagnostic du système régional d'innovation","92,810 €","74,248 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"EARL AMBROIS PHILIPPE","INSTALLATION PHOTOVOLTAIQUE POUR PRODUCTION D ELECTRICITE","97,288 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL BLIN","Installation de panneaux solaires photovoltaïques","22,659 €","5,062 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Boulay","Installation photovoltaïque pour production d'électricité","70,200 €","15,065 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Brillouet","Installation photovoltaïque pour production d'électricité","64,143 €","19,243 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Camembert","Installation photovoltaïque pour peoduction d'électricité","171,205 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL CHARLOT LEPINE","Installation photovoltaïque pour production d'électricité","48,602 €","12,871 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL CHAUVIN","Aménagement de panneaux photovoltaïques sur un toit de hangar","100,237 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Chereau","Installation photovoltaïque pour production d'électricité","38,146 €","9,037 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL COULON","FEDER - Installation de 2 générateurs photovoltaïques (5,76 et 9 KWc) sur des bâtiments agricoles","45,644 €","9,129 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL de la Bertronnière","Installation photovoltaïque pour production d'électricité","52,913 €","5,456 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL DE LA CIGOTIERE","FEDER - Installation photovoltaïque pour production et vente d'électricité","47,860 €","11,514 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL de la Motte","FEDER - Installation photovoltaïque pour la production et la vente d'électricité","107,106 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL de la Porte","Installation photovoltaïque pour une production d'électricité","82,062 €","17,602 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL de la Vergottière","Installation photovoltaïque pour production d'électricité","38,153 €","7,629 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL DE L'OREE DU BOIS","FEDER - Installation photovoltaïque pour la production et la vente d'électricité","76,731 €","17,366 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL DE RAL","FEDER : Installation photovoltaïque  pour la production d'électricité","101,663 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL des Champs clos","Installation photovoltaïque pour production d'électricité","78,442 €","16,735 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Desnoes","Installation photovoltaïque pour production d'électricité","58,161 €","9,646 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL de Viron","Installation photovoltaïque pour production d'électricité","50,192 €","6,898 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Drouet","Installation photovoltaïque pour production d'électricité","44,231 €","6,167 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL du Bois Doré","Installation de panneaux solaires photovoltaiques sur un hangar agricole","85,374 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL du Flessier","Installation photovoltaïque pour production d'électricité","110,671 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL du Franchais","Installation photovoltaïque pour production d'électricité","81,468 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL du Léard","Installation photovoltaïques pour production d'électricité","60,720 €","9,360 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL du Moulin de la motte","Installation photovoltaïque pour production d'électricité","48,634 €","10,375 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL du POUSSET","Installation photovoltaïque pour la production d'électricité","60,962 €","9,481 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Ecuries de la Gosnière","Installation photovoltaïque pour production d'électricité","88,165 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Ferme de la Boissée Vieille","Installation photovoltaïque pour production d'électricité","52,754 €","11,296 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL FOURMONT","Installation photovoltaïque pour production d'électricité","115,776 €","21,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Françoise et Joël LUNEAU","Installation photovoltaïque pour une production d'électricité","32,342 €","6,468 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"EARL Gachet Bouère","Installation photovoltaïque pour production d'électricité","53,427 €","7,450 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
