Nom ou raison sociale du bénéficiaire,Intitulé du dossier, Montant du projet en coût total, Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégo- -risation,Libellé catégorisation
COMMUNE DE PASTRICCIOLA,Production d'eau chaude solaire pour un gîte communal," 8,400 € "," 1,680 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Commune de PENTA Di CASINCA,étude pour la réhabilitation de l'ancienne usine de tanin," 16,000 € "," 8,000 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Commune de PIANA,AAP Corsica Hotspot 2009 : Commune de Piana," 1,886 € ", 943 € ,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
commune de Piazzali,"réalisation d'une installation photovoltaïque raccordée au réseau  en toiture du bâtiment  maison Raffalli , propriété de la commune"," 29,538 € "," 4,200 € ",FEDER ,CORSE,CORSE,,42,"Energie renouvelable: én. hydroélectrique, géothermique et autre"
COMMUNE DE PIGNA,Production d'eau chaude solaire pour un gîte communal," 4,730 € ", 984 € ,FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Commune de San Nicolao,Production d'eau chaude solaire pour 4 logements communaux et une salle polyvalente," 24,660 € "," 4,932 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Commune de SANTA MARIA DI LOTA,Création d'un ouvrage de protection collective DFCI," 478,200 € "," 95,526 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune de Sartene,Création d'un P@M à Sartene," 11,518 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de Sartene,Production d'eau chaude solaire pour les vestiaires du stade et le logement du gardien ," 19,815 € "," 3,963 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
commune de Sermano,Implantation d'une cuve de 30m3 dans le cadre du PLPI du BOZIU," 20,475 € "," 5,405 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune de Vescovato,AAP Animation 2010 - P@M de Vescovato," 39,190 € "," 16,852 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de Vescovato,AAP Animation - P@M de Vescovato," 21,840 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COMMUNE DE VILLE DI PIETRABUGNO,Création d'ouvrages et d'équipements DFCI ," 233,155 € ",,FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune de Zonza,Production d'eau chaude solaire pour les vestiaires du stade," 15,198 € "," 3,759 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Commune de Zonza,Production d'eau chaude solaire pour une crèche communale," 7,390 € "," 1,712 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Commune d'Oletta,AAP Animation 2010 - P@M d'Oletta," 18,400 € "," 7,912 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune d'Oletta,AAP Animation - P@M d'Oletta," 15,585 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
CONSEIL GENERAL DE LA HAUTE CORSE,traitement des abords et de l'accès au Fortin et création du parc départemental de Fornagina," 1,173,029 € "," 586,514 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
coopérative fromagère  A Pecurella ,Diagnostic pour le traitement et la valorisation des effluents issus de la fromagerie," 36,950 € "," 18,475 € ",FEDER ,CORSE,CORSE,,43,"Efficacité énergétique, cogénération, gestion de l'énergie"
CORSE ACTIVE,Abondement du fonds d'intervention des dispositifs locaux d'accompagnement (DLA)," 178,000 € "," 89,000 € ",FEDER ,CORSE,CORSE,,5,Services de soutien avancé aux sociétés et groupes de sociétés
CORSE ACTIVE,Abondement fonds de garantie," 600,000 € "," 300,000 € ",FEDER ,CORSE,CORSE,,5,Services de soutien avancé aux sociétés et groupes de sociétés
CORSE ACTIVE,Abondement fonds de garantie au titre du Contrat d'Apport Associatif," 300,000 € "," 150,000 € ",FEDER ,CORSE,CORSE,,5,Services de soutien avancé aux sociétés et groupes de sociétés
CORSE INITIATIVE RESEAU,Fonds d'intervention," 360,000 € "," 180,000 € ",FEDER ,CORSE,CORSE,,5,Services de soutien avancé aux sociétés et groupes de sociétés
CORSE TOIT BLEU 1,installation de panneaux photovoltaïques en toiture d'un bâtiment appartenant à la société Batisud à Biguglia," 111,482 € "," 22,680 € ",FEDER ,CORSE,CORSE,,42,"Energie renouvelable: én. hydroélectrique, géothermique et autre"
