"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Association Collectf21","Conférences et rencontres autour du développement durable","44,000 €","15,667 €","FEDER ","AQUITAINE","AQUITAINE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Association des centres d'animation de quartiers de Bordeaux","Ferme pédagogique","125,553 €","35,150 €","FEDER ","AQUITAINE","AQUITAINE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Association des Entreprises du Bassin Adour Garonne","Programme d'information et d'animation d'un réseau d'entreprise en Aquitaine","103,392 €","31,018 €","FEDER ","AQUITAINE","AQUITAINE",,"53","Prévention des risques (...)"
"association de type loi 1901","Développement d'actions d'ecotourisme sur le territoire du Seignanx","36,651 €","10,995 €","FEDER ","AQUITAINE","AQUITAINE",,"49","Atténuation et adaptation au changement climatique"
"Association D.I.D.E.E","entre participation et coopération : pour expérimenter la co-construction du projet associatif","104,500 €","56,000 €","FEDER ","AQUITAINE","AQUITAINE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"ASSOCIATION LAIQUE DU PERIGORD POUR L'EDUCATION DES ADOLESCENTS ET ADULTES (ALPEA)","Création d'une entreprise de restauration la Guinguette  le jardin pêcheur ","270,253 €","54,111 €","FEDER ","AQUITAINE","AQUITAINE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Association  La Joie de Vivre  Maison de convalescence","Mise en place d'une chaudière bois sur le site de la Maison de Retraite médicalisée de Lolme.","346,505 €","103,952 €","FEDER ","AQUITAINE","AQUITAINE",,"41","Energie renouvelable: biomasse"
"Association  Le Bercail ","Installation d'une chaufferie bois au Foyer de vie  Le Bercail  -cette structure accueille 70 adultes handicapés mentaux.","295,556 €","88,667 €","FEDER ","AQUITAINE","AQUITAINE",,"40","Energie renouvelable: én. solaire"
"Association les amis du jardin botanique littoral Paul Jovet","Conduire des actions d'animation et de sensibilisation dans l'espace naturel sensible littoral d'Archilua afin de mieux connaître et respecter les milieux naturels ","128,050 €","26,827 €","FEDER ","AQUITAINE","AQUITAINE",,"56","Protection et valorisation du patrimoine naturel"
"Association PITCHOUN","création Centre Petite Enfance durable et innovant  favorisant l'insertion sociale et professionnelle des familles de La Bastide","1,285,282 €","300,000 €","FEDER ","AQUITAINE","AQUITAINE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
