"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"DIRECTION REGIONALE DE L'AGENCE NATIONALE POUR L'EMPLOI DE AHUTE NORMANDIE","Favoriser la reprise d'activité des femmes",400000,200000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"DOCKERS DE NORMANDIE ","Developper les compétences par des actions de formation qualifiantes pour les salariés détenant peu ou ne détenant pas de qualification et éloignés de la formation",2099266,944669,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"DRTEFP de Haute Normandie","Aménagement et équipement du stand de l'ARMADA 2008",11960,11960,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"DRTEFP de Haute Normandie","Article  L'Europe s'engage dans Paris Normandie ",6775.34,6775.34,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"DRTEFP de Haute Normandie","Assistance technique et fonctionnelle à l'application FSE Web",2559.44,2559.44,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen",,
"DRTEFP de Haute Normandie","Edition d'une plaquette sur le FSE",3564.08,3564.08,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"DRTEFP de Haute Normandie","Frais d'hébergement : conférence européenne au Havre les 25 et 26 septembre 2008",390,390,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"DRTEFP de Haute Normandie","Marché public / Programme de formation 2009 COMPETENCES CLES",1462220,672620,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DRTEFP de Haute Normandie","Marché public /Programme de formation des détenus",380603.98,184592.93,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DRTEFP de Haute Normandie","Marché public/ Programme de formation des détenus",674910,134475,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DRTEFP de Haute Normandie","Mission d'intérim - Solde des dossiers FSE 2000-2006",72851,72851,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ROUEN / ROUEN","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"DRTEFP de Haute Normandie","Prestation d'archivage des dossiers FSE",11100.2,11100.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"DRTEFP de Haute Normandie","Prestation d'interim VSF",45000,45000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen",,
"DRTEFP de Haute Normandie","Prestation  Pour une meilleure intégration du principe d'égalité entre les femmes et les hommes ",23860,23860,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"DRTEFP de Haute Normandie","Stand Europe à l'Armada - Complément à la prestation initiale",257.14,257.14,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME","Programme opérationnel national Fonds social européen",,
"DRTEFP de Haute Normandie","Supplément Europe - Paris Normandie",7997.6,7997.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"ECOTRI","Aide aux poste dans les entreprises d'insertion - 2008",464688,203301,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ECOTRI","Aide aux postes dans les entreprises d'insertion 2009",445326,157685,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / EVREUX / EVREUX-NORD / GRAVIGNY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EDUCATION ET FORMATION","chantier d'insertion intercommunal de l'agglomération rouennaise",316177.45,61200,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / PETIT-QUEVILLY / LE PETIT-QUEVILLY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EDUCATION ET FORMATION","chantier valorisation du patrimoine bati et naturel du pays de bray",285482.38,88000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / DIEPPE / SAINT-SAENS / SAINT-SAENS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ELECTRONIC EQUIPMENT","PROJET CALAS",121000,24200,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","1","Activités R&DT dans centres de recherche"
"ELECTRONIC EQUIPMENT","PROJET COLLABORATIF GEOCOLIS",195657.74,88045.98,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","1","Activités R&DT dans centres de recherche"
"EMPLOI CONSEIL","accompagnement vers l'emploi",127534,63767,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ROUEN / ROUEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EMPLOI CONSEIL","Accompagnement vers l'emploi",40000,20000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EMPLOI CONSEIL","Accompagnement vers l'emploi",40732.55,20000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ensemble vers l'insertion et l'emploi","Appui Social individualisé 27",43344,21672,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ensemble vers l'insertion et l'emploi","Appui social individualisé 76",145033,72517,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ensemble vers l'insertion et l'emploi","Relais d'aide et d'écoute psychologique",6039,6039,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ELBEUF / ELBEUF","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ensemble vers l'insertion et l'emploi","Un temps pour soi",52038,21019,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / LES ANDELYS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENTREPRENDRE POUR APPRENDRE HAUTE-NORMANDIE","Création et animation de Mini-Entreprises en Haute-Normandie",295722,78500,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","3","Transfert de technologie et amélioration des réseaux de coopération..."
"ENVIE 2E Boucles de Seine","Aide aux postes dans les entreprises d'insertion - 2008",96810,43564.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENVIE 2E Boucles de Seine","Aide aux postes dans les entreprises d'insertion 2009",145215,68003,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ELBEUF / SAINT-AUBIN-LES-ELBEUF","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENVIES BOUCLES DE SEINE","Aide aux postes dans les entreprises d'insertion 2009",261387,130693,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ELBEUF / SAINT-AUBIN-LES-ELBEUF","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ESIGELEC","Organisation de la filière électronique en Haute-Normandie",374975,89600,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"ESPACE CONDORCET","ATELIER CHANTIER INSERTION",33885,16942,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / LES ANDELYS / GAILLON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ESPACE CONDORCET","ATELIER CHANTIER INSERTION",33885,16942.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / LES ANDELYS / GAILLON / GAILLON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ESPACE MOTO RETRO","ATELIER CHANTIER INSERTION",52710,26355,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / BERNAY / MONTFORT-SUR-RISLE / SAINT-PHILBERT-SUR-RISLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ESTRAN","Chantier d'insertion de l'Estran",122606.72,50000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / DIEPPE / DIEPPE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ETHYPHARM","Création d'un centre européen de R&D et implantation de technologies innovantes sur le site ETHYPHARM de Grand Quevilly",4444000,1037100,"FEDER ","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / GRAND-QUEVILLY / LE GRAND-QUEVILLY","Objectif  compétitivité régionale et emploi  2007-2013","1","Activités R&DT dans centres de recherche"
"EVEREST TEAM","MISE EN PLACE D'UN GIE SUR LE TECHNOPOLE DU MADRILLET",613770,270000,"FEDER ","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / SAINT-ETIENNE-DU-ROUVRAY / SAINT-ETIENNE-DU-ROUVRAY","Objectif  compétitivité régionale et emploi  2007-2013","1","Activités R&DT dans centres de recherche"
"FIMALIN","STRUCTURATION DE LA FILIERE LIN TECHNIQUE",540240,194490,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013",,
"FODENO","Atelier de pédagogie personnalisée",51353,25677,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME","Programme opérationnel national Fonds social européen",,
"FODENO","Pôle d'insertion d'Harfleur",154474.18,77237.14,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE / GONFREVILLE-L'ORCHER / HARFLEUR","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"FODENO","Pôle d'insertion professionnelle de Gonfreville l'Orcher",225279.02,112639.54,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE / GONFREVILLE-L'ORCHER","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"FONDATION DE L' ARMEE DU SALUT","ATELIER CHANTIER D INSERTION",75300,37650,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / LES ANDELYS / FLEURY-SUR-ANDELLE / RADEPONT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"FONDATION DE L' ARMEE DU SALUT","ATELIER CHANTIER INSERTION",75300,37650,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / LES ANDELYS / FLEURY-SUR-ANDELLE / RADEPONT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Fonds d'Assurance Formation du Travail Temporaire","Sécuriser les parcours des salariés intérimaires dans la region Haute Normandie",540840,243378,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"FONGECIF HAUTE-NORMANDIE","Contribuer à l'adaptation des travailleurs et des entreprises aux mutations ou difficultés économiques",1680155,756069.75,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"FONGECIF HAUTE-NORMANDIE","Développement de la V.A.E.",540083.7,243037.66,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"FONGECIF HAUTE-NORMANDIE","Dispositif d'Appui et de Soutien à l'Apprentissage par l'Alternance (D.A.S.A.A.)",1693580,364000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"FORMATION DEVELOPPEMENT NOVATION","Chantier d'insertion Arlequin",185237.64,55400,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / DIEPPE / DIEPPE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GIP FCIP","Lutte contre les sorties sans qualification année scolaire 2007/2008",549632.21,262302.21,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GIP FCIP","Projet de lutte contre les sorties sans qualification",581195,279320,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GIP GPV de Rouen","Equipes d'intervention de proximité",388494,194247,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ROUEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GRANDDE","PROMOTION DU DEVELOPPEMENT DURABLE EN ENTREPRISE",1482837,276548,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"HAUTE NORMANDIE ACTIVE - HNA","Accompagnement des associations dans le cadre du Dispositif Local d'Accompagnement 27 - DLA",112050,46485,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"HAUTE NORMANDIE ACTIVE - HNA","Accompagnement des associations dans le cadre du Dispositif Local d'Accompagnement 76 - DLA",172000,34750,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"ID'VETS","ATELIER CHANTIER INSERTION",124245,62122.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / EVREUX / EVREUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ID'VETS","ATELIER CHANTIER INSERTION",124245,62123,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / EVREUX / EVREUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"IFRAM","Organisation du 3ème salon européen des Métiers d'Art des Métaux  Les Fèvres 2007 ",87750,14633,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","1","Activités R&DT dans centres de recherche"
"IFRAM","Soutien aux actions du pôle d'innovation sur l'artisanat des métaux",213504,29767,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"IKOS Environnement","Pôle d'Excellence Rurale Ecoparc du Pays de Bray : construction du méthaniseur d'effluents liquides Capik",2448563,414713,"FEDER ","HAUTE-NORMANDIE","SEINE-MARITIME / DIEPPE / LONDINIERES / FRESNOY-FOLNY","Objectif  compétitivité régionale et emploi  2007-2013","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"INGENIOUS","ACCOMPAGNEMENT DANS LA PEPINIERE DES COMPETENCES EN ENTREPRISES APCE",234208,117104,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ELBEUF / ELBEUF","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"INGENIOUS","Création d'un Espace Public Numérique",43066.87,19453.5,"FEDER ","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ELBEUF / ELBEUF","Objectif  compétitivité régionale et emploi  2007-2013","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"INSA DE ROUEN","Centre de combustion avancée pour l'aéronautique du futur (C-CAAF)",3212654,1500000,"FEDER ","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / SAINT-ETIENNE-DU-ROUVRAY / SAINT-ETIENNE-DU-ROUVRAY","Objectif  compétitivité régionale et emploi  2007-2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"INSA DE ROUEN","PROJET PLACID-EIDA : effet des impuretés sur la dégradation des alcanolamines",87000,43500,"FEDER ","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / MONT-SAINT-AIGNAN / MONT-SAINT-AIGNAN","Objectif  compétitivité régionale et emploi  2007-2013","3","Transfert de technologie et amélioration des réseaux de coopération..."
"INTERM'AIDE EMPLOI","Accompagnement socio professionnel renforcé en association intermédiaire",177353.96,78000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ROUEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"INTERM'AIDE EMPLOI","Appui Social Individualisé",48627,20000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"INTERM'AIDE EMPLOI","Evaluation et orientation partagées",56009.48,28004.74,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ROUEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"INTERM'AIDE EMPLOI","Parcours itératifs",45072,22536,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / ROUEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"L' ARBRE AUX LEGUME","ATELIER CHANTIER INSERTION",23625,11813,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / EVREUX / VERNON-NORD / SAINT-MARCEL","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"L' ARBRE AUX LEGUME","ATELIER CHANTIER INSERTION",67606,33803,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","EURE / EVREUX / VERNON-NORD / SAINT-MARCEL","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Le BATEAU DE BROTONNE","CHANTIER ENVIRONNEMENT NATURE",191828,56800,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / CAUDEBEC-EN-CAUX / CAUDEBEC-EN-CAUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Le BATEAU DE BROTONNE","CHANTIER HABIT SEINE",203479,64250,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / ROUEN / DUCLAIR / LE TRAIT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Le BATEAU DE BROTONNE","Chantier vert pays de Caux/vallée de Seine",175023,56800,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE / LILLEBONNE / NOTRE-DAME-DE-GRAVENCHON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"L'ESSOR FRANCAIS ELECTRONIQUE (EFE)","Conception de nouvelles parties sensibles de capteurs de pression et des sous-ensembles électroniques de traitement du signal associés, dans le but d'obtenir des performances acrrues et d'en faciliter l'industrialisation.",320050,70000,"FEDER ","HAUTE-NORMANDIE","EURE / EVREUX / SAINT-ANDRE-DE-L'EURE / IVRY-LA-BATAILLE","Objectif  compétitivité régionale et emploi  2007-2013","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"Logistique Seine-Normandie","Actions de communication 2008 LSN",441293.47,93774.86,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Logistique Seine-Normandie","ACTIONS DE COMMUNICATIONS 2009",396093.5,64666.65,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Logistique Seine-Normandie","CARTOGRAPHIE DE LA RECHERCHE LOGISTIQUE",54000,21000,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Logistique Seine-Normandie","fonctionnement du pôle 2008",593833,79333,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Logistique Seine-Normandie","LES ASSISES REGIONALES DE LA LOGISTIQUE",95294,27912,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Logistique Seine-Normandie","PROJET CALAS - SUPPORT VISUEL DE COMMUNICATION",72000,12000,"FEDER ","HAUTE-NORMANDIE",,"Objectif  compétitivité régionale et emploi  2007-2013","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Lycée technologique Jules Siegfried","Ecole ouverte",858649,386392,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Maison de l'Emploi du Bassin Dieppois - MDE","50 chances 50 emplois",20945,7973,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / DIEPPE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Maison de l'Emploi du Bassin Dieppois - MDE","50 chances 50 emplois - 2009",31475,13237,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Maison de l'Emploi du Bassin Dieppois - MDE","Accompagnement à la reprise d'activité pour un public de cadres seniors",26520,13260,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Maison de l'Emploi du Bassin Dieppois - MDE","Création d'un site internet",19838,9919,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / DIEPPE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Maison de l'Emploi du Pays Le Havre Pointe de Caux Estuaire (MDE)","50 chances 50 emplois",24000,12000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Maison de l'Emploi du Pays Le Havre Pointe de Caux Estuaire (MDE)","50 chances 50 emplois",12000,6000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE / HAVRE","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Maison de l'Emploi du Pays Le Havre Pointe de Caux Estuaire (MDE)","Club d'entreprises: seniors",10000,5000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Maison de l'Emploi du Pays Le Havre Pointe de Caux Estuaire (MDE)","Développement de l'emploi féminin",12000,6000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"Maison de l'Emploi du Pays Le Havre Pointe de Caux Estuaire (MDE)","Emploi local : Synergie 2008",154774,77000,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Maison de l'Emploi du Pays Le Havre Pointe de Caux Estuaire (MDE)","Synergie 2009",77175,38500,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / LE HAVRE / HAVRE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Maison des Actions Sociales et Culturelles","atelier d'accompagnement à l'emploi",98301,49150.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Maison des Actions Sociales et Culturelles","chantier d'insertion les jardins partagés",88729,37500,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE","SEINE-MARITIME / DIEPPE / TOTES / TOTES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
