"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"ADEFPAT","Formation-Développement",700000,315000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ADELIA","08 ACCOMPAGNEMENT RENFORCE DU PUBLIC PLIE 2008",18000,18000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI / ALBI / ALBI / 101","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADELIA","08 ANIMATION ET GESTION DE LA STRUCTURE PORTEUSE DU PLIE 2008",70000,50000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI / ALBI / ALBI / 101","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADELIA","ACCOMPAGNEMENT RENFORCE DU PUBLIC PLIE 2007",5000,5000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI / ALBI / ALBI / 101","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADELIA","ANIMATION ET GESTION DE LA STRUCTURE PORTEUSE DU PLIE 2007",37500,24500,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI / ALBI / ALBI / 101","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADEPFO","Formation développement sur le massif pyrénéen en Midi-Pyrénées",60000,27000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ADEPFO","Ingénierie des projets de développement sur le massif des Pyrénées",625000,250000,"FEDER ","Multiregion","Multilocalisation","FEDER Compétitivité Régionale et Emploi","3","Transfert de technologie et amélioration des réseaux de coopération..."
"ADERA (Association Développement de l'Enseignement et la Recherche en Aquitaine)","Interface des Sciences et des Politiques Publiques pour favoriser la R&D de l'Eau et du Développement Durable",470527,169345,"FEDER ","MIDI-PYRENEES",,"FEDER Compétitivité Régionale et Emploi","5","Services de soutien avancé aux sociétés et groupes de sociétés"
" ADES SOLIDARITE MONTAGNE","Action expérimentale pour la conservation et la valorisation des milieux secs dans les Monts de Lacaune - Phase préparatoire",64833,32416,"FEDER ","MIDI-PYRENEES","TARN","FEDER Compétitivité Régionale et Emploi","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"ADIAD","Rapprochement d'un public en insertion avec le monde économique",5750,5750,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AD'MISSIONS SAS","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI AD'MISSIONS",1086.96,489.13,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / MILLAU / SAINT-AFFRIQUE / ROQUEFORT-SUR-SOULZON","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AD'MISSIONS SAS","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI AD'MISSIONS",1086.96,489.13,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / VILLEFRANCHE-DE-ROUERGUE / VILLEFRANCHE-DE-ROUERGUE / VILLEFRANCHE-DE-ROUERGUE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ADOUR Industries","Contrat d'Appui PME",1360000,250000,"FEDER ","MIDI-PYRENEES","HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE / RESTE DE LA COMMUNE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"ADRAR RANGUEIL","ADAPTATION DES COMPETENCES",85792,38606.4,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ADVANTIS CONCEPT","Plan de formation 2008",29277.16,10247.01,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","LOT / FIGEAC / FIGEAC / FIGEAC","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC AUDIT","PROJET COLLECTIF PASSEPORT FORMATION 2007",251.63,113.23,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC AUDIT","PROJET COLLECTIF PASSEPORT FORMATION 2007",300,135,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC AUDIT","PROJET COLLECTIF PASSEPORT FORMATION 2007",400,180,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC AUDIT","PROJET COLLECTIF PASSEPORT FORMATION 2007",719.42,323.74,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC AUDIT","PROJET COLLECTIF PASSEPORT FORMATION 2007",1200,540,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC CONSEILS","PROJET COLLECTIF PASSEPORT FORMATION 2007",235,105.75,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC CONSEILS","PROJET COLLECTIF PASSEPORT FORMATION 2007",251.63,113.23,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC CONSEILS","PROJET COLLECTIF PASSEPORT FORMATION 2007",335.34,150.9,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC CONSEILS","PROJET COLLECTIF PASSEPORT FORMATION 2007",470,211.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC CONSEILS","PROJET COLLECTIF PASSEPORT FORMATION 2007",502.5,226.13,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEC EXPERTS","PROJET COLLECTIF PASSEPORT FORMATION 2007",287.57,129.41,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AEFTI GRAND SUD","Préparation aux entretiens d'embauche",8250,4573.53,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Aérofonctions SAS","Contrat d'Appui PME",1017302,130055,"FEDER ","MIDI-PYRENEES","LOT / FIGEAC / LIVERNON / CAMBES","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"AFCCC GERS","PROJET COLLECTIF PASSEPORT FORMATION 2007",300,135,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS / AUCH / AUCH","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFELEC","PLAN DE FORMATION 2007",56059.14,25226.61,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / CASTRES / LAVAUR / SAINT-SULPICE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFELEC","PLAN DE FORMATION 2009",53883,24247.35,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / CASTRES / LAVAUR / SAINT-SULPICE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFG","PLAN DE FORMATION 2007",42305.01,19037.25,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ / RODEZ-OUEST / LUC","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AFPA ALBI","Accompagnement et suivi des bénéficiaires du RMI/RSA vers l'emploi et la qualification",129622,48311,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFPA ALBI","Accompagnement et suivi des bénéficiaires du RMI vers l'emploi et la qualification",136444,48311,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFPA Centre Régional d'Orientation Professionnelle","Accompagnement en Midi-Pyrénées du plan national d'action concertée pour l'emploi des seniors",41014,17912,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","67","Mesures encourageant le vieillissement actif et la prolongation de la vie active"
"AFPA Centre Régional d'Orientation Professionnelle","Bilan d'élaboration d'une démarche d'insertion",17850,8925,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFPA Centre Régional d'Orientation Professionnelle","Dispositif Territorial d'Accompagnement à la GPEC pour les PMI/PME",69602,31321,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"AFPA Centre Régional d'Orientation Professionnelle","POINT RELAIS CONSEIL VAE",47668.22,21450.7,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AFPA Centre Régional d'Orientation Professionnelle","POINT RELAIS CONSEIL VAE",61363.64,27613.64,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AFPA Centre Régional d'Orientation Professionnelle","Sécuriser les parcours vers l'emploi pour les bénéficiaires du revenu minimum d'insertion",210770,105385,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"AFPA Centre Régional d'Orientation Professionnelle","Sécuriser les parcours ves l'emploi pour les bénéficiaires du Revenu Minimum d'Insertion",244617,122308.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"AFPA Direction Régionale Midi-Pyrénées","APPUI AUX MUTATIONS ECONOMIQUES",233507,105078,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","Multilocalisation","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"AFPA Direction Régionale Midi-Pyrénées","Bâtir avec les femmes",291778,145889,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"AFPA Direction Régionale Midi-Pyrénées","Formation  Froid climatisation et économie d'énergie ",324000,97000,"FEDER ","MIDI-PYRENEES","TARN-ET-GARONNE / MONTAUBAN","FEDER Compétitivité Régionale et Emploi","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AFPA Direction Régionale Midi-Pyrénées","Formation Monteur Dépanneur en Climatisation",214000,64000,"FEDER ","MIDI-PYRENEES","AVEYRON / RODEZ","FEDER Compétitivité Régionale et Emploi","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AFPA Direction Régionale Midi-Pyrénées","Formation  Pôle Aéronautique ",110000,32000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE","FEDER Compétitivité Régionale et Emploi","65","Modernisation et renforcement des institutions du marché du travail"
"AFPA Direction Régionale Midi-Pyrénées","Formations pour des femmes dans les métiers en tension du bâtiment",231121,115560,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"AFPA Direction Régionale Midi-Pyrénées","Ingénierie de parcours d'accompagnement à l'emploi et traçabilité",155261,75321,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"AFPA Direction Régionale Midi-Pyrénées","Mieux connaître son territoire pour une réponse formation efficiente sur l'ensemble de la région",171507,83082,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"AFPA Direction Régionale Midi-Pyrénées","Opération DiverCités dans ZUS DE Toulouse",70598,35299,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / QUARTIER DE BELLEFONTAINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFPA Direction Régionale Midi-Pyrénées","Plateforme Gros Oeuvre",264000,79000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE","FEDER Compétitivité Régionale et Emploi","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AGC CONSULTANTS","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI AGC CONSULTANTS",2600,1170,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE / FOIX / VICDESSOS / AUZAT","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGC CONSULTANTS","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI AGC CONSULTANTS",2600,1170,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / MILLAU / MILLAU / MILLAU","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGEFOS PME MIDI-PYRENEES","DOSSIER COLLECTIF ENTRETIEN PROFESSIONNEL 2008",10000,4500,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-9E / RAMONVILLE-SAINT-AGNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGEFOS PME MIDI-PYRENEES","PROJET COLLECTIF FORMATION ENTRETIEN PROFESSIONNEL",12000,5400,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-9E / RAMONVILLE-SAINT-AGNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGEFOS PME MIDI-PYRENEES","PROJET COLLECTIF PASSEPORT FORMATION 2008",167500,75375,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","Multilocalisation","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGEFOS PME MIDI-PYRENEES","PROJET COLLECTIF PASSEPORT FORMATION 2009",300000,135000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGENCE 3 I","Entretiens de préparation aux sélection de formation",7600,3800,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGENCE NATIONALE POUR L'EMPLOI MIDI-PYRENEES OUEST","Accompagnement dans l'emploi durable",140000,60000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGENCE NATIONALE POUR L'EMPLOI MIDI-PYRENEES OUEST","Accompagnement dans l'emploi durable",144000,72500,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Agence régionale pour le développement de la société de l'information en Midi-Py","Accompagner, observer et développer l'etourisme en Midi-Pyrénées",1063572,531786,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE","FEDER Compétitivité Régionale et Emploi","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Agence régionale pour le développement de la société de l'information en Midi-Py","observer, animer et accompagner le Réseau Cyber-base Midi-Pyrénées",583044,291522,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","FEDER Compétitivité Régionale et Emploi","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"AGENCE TARNAISE DE DEVELOPPEMENT","Développement durable & eco-socio-conception  innover autrement ",319592,111046,"FEDER ","MIDI-PYRENEES","TARN / ALBI / ALBI / ALBI / RESTE DE LA COMMUNE","FEDER Compétitivité Régionale et Emploi","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"AGRI BIO ENERGIE SERVICE","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf",425870,106467,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / SAVERDUN / SAVERDUN","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"AGRISERVICES","Insertion Professionnelle dans le domaine Agricole - ",521750,12000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGRISERVICES LASER","Insertion professionnelle dans le secteur agricole et agro-alimentaire",1317500,20000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGRISIS","PLAN DE FORMATION 2007",38761.25,17442.56,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGRONUTRTION","CA PME INNOVATION 2009-2012",1467978,220000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / MURET / CARBONNE / CARBONNE","FEDER Compétitivité Régionale et Emploi","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"AIDE 32","Accompagnement de bénéficiaires du RMI vers l'emploi",42000,21000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Aide à l'insertion des gens du voyage ","Accompagnement à la création de micro entreprises par les gens du voyage  ",49900,24950,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AID SERVICES SAS","Aide aux postes d'insertion en entreprise d'insertion",193620,96810,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AID SERVICES SAS","Aide aux postes d'insertion en entreprise d'insertion",280749,140374.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AIL 46","Mise à disposition de véhicules pour faciliter l'insertion professionnelle des bénéficiaires du RMI",76070,38035,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AIRAS CAP 2000","Accompagnement socio-professionnel en milieu rural ",15767,7883,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AIRAS CAP 2000","Actions d'insertion vers l'emploi  ",44599,7883,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AIRAS CAP 2000","Animation d'un Point Relais Emploi en zone rurale",32718,16359,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE / CASTELSARRASIN / VALENCE / VALENCE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"AIRBUS France","Moyen d'Essais pour Structures Innovantes Représentatives (MESSIR)",5735851,970190,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / RESTE DE LA COMMUNE","FEDER Compétitivité Régionale et Emploi","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Air Support","Contrat d'Appui PME 2008-2010",669747,71410,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"AJVVT ","Suivi et accompagnement vers l'emploi",17000,7000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS / MIRANDE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ALDEBERT PIERRE","CHEF D'EQUIPE BATIMENT GENIE CIVIL",7290.3,3280.64,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ALLIANCE BALLONS COMPAGNY - ABC","PROJET COLLECTIF PASSEPORT FORMATION 2007",3800,1710,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / GRENADE / MERVILLE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ALLIANCE FRANCAISE DE TOULOUSE","PROJET COLLECTIF PASSEPORT FORMATION 2007",1380,621,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AL PAIS DE BONETA","Chantier d'insertion culturel 2007 : INventaire du patrimoine bâti du Pays Midi-Quercy",25325.71,5389.89,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AL PAIS DE BONETA","Sensibilisation au Développement Durable 2009",50196,15059,"FEDER ","MIDI-PYRENEES","TARN-ET-GARONNE","FEDER Compétitivité Régionale et Emploi","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"AL PAIS DE BONETA","Service éducatif  Environnement, patrimoine et développement durable ",44085,15841,"FEDER ","MIDI-PYRENEES","TARN-ET-GARONNE","FEDER Compétitivité Régionale et Emploi","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"AMBULANCES AZUR TAXIS SARL","PROJET COLLECTIF PASSEPORT FORMATION 2007",2565.98,1154.69,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / GRENADE / GRENADE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ANDROS FRANCE SNC","Contrat d'Appui Grande Entreprise",7688795,500000,"FEDER ","MIDI-PYRENEES","LOT / FIGEAC / BRETENOUX / BIARS-SUR-CERE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"ANGLES BOIS","CONTRAT APPUI PME",480000,65000,"FEDER ","MIDI-PYRENEES","AVEYRON / VILLEFRANCHE-DE-ROUERGUE / MONTBAZENS / MALEVILLE","FEDER Compétitivité Régionale et Emploi","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"ANPE","Accompagnement sur Lourdes ANPE",17963.73,7185.49,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ANPE","Accompagnement sur Lourdes Pôle emploi",40732,16732,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ANPER","Accompagnement à la conduite",15997.7,8868.6,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
