"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"OSICA","Réhabilitation de la résidence Le Château à Valenton","4,771,554 €","1,431,466 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"PARTELEC","WAAVES GP","210,000 €","105,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"POLLUX","Développement d'un cylindre européen de sécurité électronique autonome basé sur la technologie sans contact RFID","323,689 €","70,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Préfecture de la région d'Île-de-France","Animation d'un séminaire autour de la Stratégie Régionale de l'Innovation","47,905 €","47,905 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Préfecture de la région d'Île-de-France","Assistance technique Gestion 2007-2009 ","398,895 €","100,945 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Préfecture de la région d'Île-de-France","Assistance technique - Volet communication 2007-2009","401,720 €","200,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"86","Evaluation et études; information et communication"
"Préfecture de la région d'Île-de-France","Etude concernant le fonctionnement du capital risque en Ile-de-France","76,920 €","76,920 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"Préfecture de la région d'Île-de-France","Etude concernant le fonctionnement du conseil aux entreprises en Ile-de-France (Etude conseil aux entreprises)","29,938 €","29,938 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"Préfecture de la région d'Île-de-France","Etude Stratégie Régionale de l'Innovation sur l'innovation dans les services","100,000 €","100,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"Préfecture de la région d'Île-de-France","Evaluation à mi-parcours des programmes FEDER et CPER 2007-2013","73,224 €","73,224 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"86","Evaluation et études; information et communication"
"Préfecture de la région d'Île-de-France","PRIF Semaine de l'Europe 2010","116,726 €","116,726 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"86","Evaluation et études; information et communication"
"Préfecture de la région d'Île-de-France","Réseau d'animation régionale In'Europe","486,027 €","486,027 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Préfecture de la Seine-Saint-Denis","Assistance technique de la préfecture de Seine-Saint-Denis","94,036 €","18,200 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Préfecture des Yvelines","Assistance technique 2009/2011","122,893 €","12,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Préfecture du Val-d'Oise","ASSISTANCE TECHNIQUE 2009-2010 DE LA PREFECTURE DU VAL D'OISE","92,544 €","16,500 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
