"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"SATO RELAIS","2008 SATO RELAI AI Brest Métropole Océane","18,383 €","18,383 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST-1ER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GRETA de Brest Landerneau","Entreprise d'apprentissage en direction des détenus de la maison d'arrêt de Brest","116,350 €","53,925 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST-7E","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EPCC","L'insertion par l'activité économique et la qualification dans le domaine des parcs et jardins : un projet de cohésion sociale","18,630 €","9,315 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / DAOULAS / DAOULAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EPCC","L'insertion par l'activité économique et la qualification dans le domaine des parcs et jardins : un projet de cohésion sociale.","10,080 €","5,040 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / DAOULAS / DAOULAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GAB 29 ","Accompagnement et soutien pour la création et la reprise d'exploitations agricoles","7,630 €","1,760 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / DAOULAS / DAOULAS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CPIE","Insertion sociale et professionelles de détenus dans le cadre d'un Placement Extérieur Collectif","96,359 €","48,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / DAOULAS / LOPERHET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CPIE","Insertion sociale  et professionnelle de détenus dans le cadre d'un placement extérieur collectif","119,205 €","56,447 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / DAOULAS / LOPERHET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association communale pour le travail l'initiative la formation ACTIF","2008 ACTIF Médiation à l'emploi","3,512 €","3,512 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / DAOULAS / PLOUGASTEL-DAOULAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional de Bretagne","Marché n° 13011 - Conducteur routier marchandises sur porteur - Guipavas","68,544 €","34,272 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / GUIPAVAS / GUIPAVAS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12713 - Technicien supérieur du commerce (CETMA)","79,890 €","39,945 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / GUIPAVAS / LE RELECQ-KERHUON","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
