COOPERATION AREA,PRIORITY,ACRONYM,TITLE,Strategic?,BENEFICIARY (INSTITUTION),LP/P*,TOTAL ERDF APPROVED,AGE,XUNTA GALICIA,JUNTA CYL,JUNTA EXTREMADURA,JUNTA ANDALUCÍA,CCDR-NORTE,CCDR-CENTRO,CCDR-ALENTEJO,CCDR-ALGARVE,Fila resumen,Resultado
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,DIPUTACIÓN DE BADAJOZ,P,"34,500.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Dirección General de Desarrollo e Infraestructuras Rurales - Junta de Extremadura,P,"300,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,"Dirección General del Medio Natural. Consejería de Industria, Energía y Medio Ambiente. Junta de Extremadura",P,"300,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,DG de Urbanismo y Ordenación del Territorio,P,"225,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Ayuntamiento de Olivenza,P,"251,230.44",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,,,,,"1,673,230.44",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,si,SI
4 - Centro-Extremadura-Alentejo,4,0319_PEGLA_4_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Associação Transfronteiriça dos Municípios das Terras do Grande Lago Alqueva,LP,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,4,0319_PEGLA_4_4_P,,,,,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,si,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,DIPUTACIÓN DE HUELVA,P,"472,500.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,Câmara Municipal de Mértola,P,"75,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,Instituto Marítimo Portuário,P,"150,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,Câmara Municipal de Alcoutim,P,"300,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,Câmara Municipal de Castro Marim,P,"350,557.67",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,EMPRESA PUBLICA DE PUERTOS DE ANDALUCIA (EPPA),P,"750,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,Câmara Municipal de Vila Real de Santo António,P,"346,115.33",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,Secretaria General de Acción Exterior - Junta de Andalucía,LP,"120,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,CCDR Algarve - Comissão de Coordenação e Desenvolvimento Regional do Algarve,P,"100,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,Territorio y Navegabilidad en el Bajo Guadiana,Yes,SG de Planificación y Desarrollo Territorial - Consejería de Vivienda y Ordenación del Territorio - Junta de Andalucía,P,"407,461.50",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,3,0323_ANDALBAGUA_5_E,,,,,"3,071,634.50",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,si,SI
3 - Castilla y León - Centro de Portugal,2,0324_BIN_SAL_RIESGOS_3_E,PREVENCIÓN DE RIESGOS BEIRA INTERIOR NORTE SALAMANCA,Yes,DIPUTACIÓN DE SALAMANCA,LP,"787,448.00",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,2,0324_BIN_SAL_RIESGOS_3_E,PREVENCIÓN DE RIESGOS BEIRA INTERIOR NORTE SALAMANCA,Yes,AMCB - Associação de Municípios Cova da Beira,P,"262,000.00",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,2,0324_BIN_SAL_RIESGOS_3_E,PREVENCIÓN DE RIESGOS BEIRA INTERIOR NORTE SALAMANCA,Yes,Autoridade Nacional de Protecção Civil- CDOS Guarda,P,"500,000.00",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,2,0324_BIN_SAL_RIESGOS_3_E,PREVENCIÓN DE RIESGOS BEIRA INTERIOR NORTE SALAMANCA,Yes,Consejería de Interior y Justicia - Junta de Castilla y León,P,"641,000.00",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,2,0324_BIN_SAL_RIESGOS_3_E,,,,,"2,190,448.00",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,si,SI
3 - Castilla y León - Centro de Portugal,1,0325_VIP_BIN_SAL_3_E,"VALORIZAR, INNOVAR Y POTENCIAR LA BEIRA INTERIOR NORTE Y LA PROVINCIA DE SALAMANCA",Yes,DIPUTACIÓN DE SALAMANCA,LP,"700,356.00",AGE,0,0,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,1,0325_VIP_BIN_SAL_3_E,"VALORIZAR, INNOVAR Y POTENCIAR LA BEIRA INTERIOR NORTE Y LA PROVINCIA DE SALAMANCA",Yes,Câmara Municipal de Almeida,P,"216,969.71",AGE,0,0,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,1,0325_VIP_BIN_SAL_3_E,"VALORIZAR, INNOVAR Y POTENCIAR LA BEIRA INTERIOR NORTE Y LA PROVINCIA DE SALAMANCA",Yes,AMCB - Associação de Municípios Cova da Beira,P,"294,629.17",AGE,0,0,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,1,0325_VIP_BIN_SAL_3_E,,,,,"1,211,954.88",AGE,0,0,0,0,0,CCDR-CENTRO,0,0,si,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,Câmara Municipal de Alcoutim,P,"211,125.00",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,Câmara Municipal de Castro Marim,P,"225,000.00",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,Consejo Andaluz de Cámaras de Comercio,P,"197,287.50",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,Federación Onubense de Empresarios (FOE),P,"249,225.00",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,Câmara Municipal de Vila Real de Santo António,P,"177,500.00",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,"Globalgarve - Cooperação e Desenvolvimento, SA",P,"87,083.07",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,ANJE - Associação Nacional de Jovens Empresários,P,"75,000.00",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,"Camara de Comercio, Industria y Navegación de Huelva",P,"338,100.00",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,Plano Integral para o Desenvolvimento Empresarial Transfronteiriço,Yes,ODIANA - Associação para o Desenvolvimento do Baixo Guadiana,LP,"75,000.00",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,1,0327_PIDETRANS_5_P,,,,,"1,635,320.57",AGE,0,0,0,0,0,0,0,CCDR-ALGARVE,si,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,DIPUTACIÓN DE HUELVA,P,"495,153.75",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,CONSEJERIA DE CULTURA (AN),P,"375,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,Câmara Municipal de Serpa,P,"200,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,Câmara Municipal de Mértola,P,"200,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,Câmara Municipal de Alcoutim,P,"233,250.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,Câmara Municipal de Castro Marim,P,"209,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,CONSEJERIA DE MEDIO AMBIENTE (AN),P,"262,500.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,CONSEJERIA DE TURISMO Y DEPORTE (AN),P,"75,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,Câmara Municipal de Vila Real de Santo António,P,"270,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,ADPM - Associação de Defesa do Património de Mértola,P,"150,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,Itinerários do Baixo Guadiana,Yes,ODIANA - Associação para o Desenvolvimento do Baixo Guadiana,LP,"170,000.00",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0328_GUADITER_5_P,,,,,"2,639,903.75",AGE,0,0,0,JUNTA ANDALUCIA,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,si,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,Câmara Municipal de Monção,P,"150,000.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,Câmara Municipal de Melgaço,P,"150,000.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,Município de Valença do Minho,P,"150,000.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,Câmara Municipal de Paredes de Coura,P,"150,000.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,Câmara Municipal de Vila Nova de Cerveira,P,"150,000.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,EMPRESA PUBLICA DE OBRAS E SERVICIOS HIDRAULICOS,P,"1,012,500.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,DIPUTACIÓN DE PONTEVEDRA,LP,"975,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,"Bacia Hidrográfica do Minho – Requalificação Ambiental, Recuperação de Água Depurada e Boas Práticas na Gestão dos Recursos Hídricos",No,CIVM - Comunidade Intermunicipal do Vale do Minho,LP,"75,000.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0329_ECOREDESANEASOL_1_P,,No,,,"2,812,500.00",0,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,si,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,UNIVERSIDAD DE VIGO,P,"297,255.00",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,Universidade do Minho,LP,"350,000.00",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,UNIVERSIDAD DE SANTIAGO DE COMPOSTELA,P,"75,000.00",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,Fundación CETMAR - Centro Tecnológico del Mar,P,"282,799.07",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,FEUP - Faculdade de Engenharia da Universidade do Porto,P,"75,000.00",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,Instituto de Investigaciones Marinas de Vigo - IIM (CSIC),P,"243,000.00",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,Centro Interdisciplinar de Investigação Marinha e Ambiental da Universidade do Porto. CIIMAR-UP,P,"75,000.00",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,Centro Multipolar de Valorização de Recursos e Resíduos Marinhos,Yes,"INTERVIR MAIS ñ Instituto de Novas Tecnologias para a Recuperação e Valorização Biotecnológica de Resíduos, Mais Ambiente na Indústria e Sociedade",P,"75,000.00",,,,,,,,,,,SI
1 - Galicia-Norte de Portugal,1,0330_ IBEROMARE_1_P,,,,,"1,473,054.07",0,si,,,,,,,,si,SI
2 - Norte de Portugal-Castilla y León,2,0331_TF_VD_2_E,Territorio de Frontera- Valle del Duero,Yes,CONSEJERIA DE CULTURA Y TURISMO (C.A. CASTILLA Y LEÓN),LP,"2,597,250.00",0,0,JUNTA CYL,0,0,CCDR-NORTE,0,0,0,,SI
2 - Norte de Portugal-Castilla y León,2,0331_TF_VD_2_E,Territorio de Frontera- Valle del Duero,Yes,Direcção Regional de Cultura do Norte. Ministério da Cultura,P,"270,000.00",0,0,JUNTA CYL,0,0,CCDR-NORTE,0,0,0,,SI
2 - Norte de Portugal-Castilla y León,2,0331_TF_VD_2_E,,,,,"2,867,250.00",0,0,JUNTA CYL,0,0,CCDR-NORTE,0,0,0,si,SI
,,,,,,,,,,,,,,,,,,
